0,313,394,366
101,315,402,369
201,311,394,365
303,315,398,365
404,309,394,364
504,316,394,368
606,306,390,363
707,311,395,365
807,325,395,379
909,311,391,369
1009,319,400,366
1111,311,391,361
1212,322,395,374
1313,306,395,359
1414,324,398,376
1515,308,392,358
1616,307,391,367
1717,316,403,361
1818,311,383,376
1920,320,400,364
2021,314,400,362
2121,308,391,366
2223,326,401,371
2324,309,397,357
2424,334,400,384
2526,314,385,380
2627,319,395,366
2728,322,404,360
2829,306,388,373
2930,313,402,356
3032,326,394,381
3132,317,397,361
3233,305,386,368
3335,335,400,382
3436,309,389,370
3536,321,397,370
3638,311,397,364
3739,313,401,353
3840,319,394,372
3941,324,392,365
4042,311,371,365
4143,308,410,352
4244,315,398,358
4345,307,394,363
4447,313,389,373
4547,309,391,363
4648,308,386,370
4750,316,395,367
4850,305,391,362
4952,311,393,371
5053,309,392,365
5154,293,372,369
5255,313,407,360
5356,311,393,366
5457,321,413,362
5558,311,390,372
5659,317,396,367
5761,306,390,365
5861,328,401,372
5962,309,388,372
6064,329,402,371
6165,308,392,365
6265,322,391,379
6367,302,397,356
6468,312,392,372
6568,312,393,373
6670,329,412,362
6771,308,389,369
6873,310,389,370
6973,328,397,375
7074,307,388,367
7176,316,392,376
7276,301,394,357
7377,313,386,378
7479,313,394,371
7580,302,382,371
7681,328,392,367
7782,318,394,371
7883,312,389,376
7984,320,391,372
8085,312,392,368
8186,313,390,379
8287,310,397,364
8388,312,384,380
8489,331,417,371
8591,308,388,371
8691,307,397,358
8793,312,392,369
8894,312,393,362
8994,308,389,362
9096,307,382,379
9197,308,393,366
9298,313,385,379
9399,316,395,364
9500,309,387,373
9602,319,399,367
9702,307,391,367
9803,312,393,371
9905,305,390,362
10005,305,385,370
10106,313,399,364
10208,304,391,364
10309,332,406,376
10411,306,389,370
10511,315,398,365
10612,307,385,368
10714,317,397,365
10815,310,394,366
10915,303,401,348
11017,327,398,379
11118,307,
