0,314,393,368
101,314,394,368
201,314,394,368
303,314,394,368
404,315,393,368
504,313,390,371
606,320,394,374
707,311,390,371
807,318,395,373
909,304,393,357
1010,318,388,374
1111,307,391,364
1212,319,393,374
1313,326,409,373
1414,309,390,368
1515,324,399,375
1616,316,391,365
1717,312,392,368
1818,311,391,368
1920,320,394,374
2021,310,398,359
2121,321,390,381
2223,313,398,362
2324,313,385,378
2424,321,397,368
2526,309,393,363
2627,332,400,378
2728,310,398,361
2829,322,396,376
2930,324,403,372
3032,305,389,364
3132,332,402,379
3233,315,394,364
3335,322,397,371
3436,322,386,385
3536,317,394,367
3638,322,400,369
3739,312,387,380
3840,317,404,357
3941,321,389,386
4042,332,408,380
4143,315,392,375
4244,319,393,373
4345,319,387,380
4447,322,394,372
4547,315,393,371
4648,315,394,367
4750,321,393,373
4850,311,391,371
4952,332,407,378
5053,322,371,369
5154,317,402,373
5255,308,385,368
5356,310,392,365
5457,317,385,379
5558,317,393,373
5659,308,393,366
5761,329,402,373
5861,312,392,368
5962,323,398,374
6064,311,390,370
6165,324,397,368
6265,315,388,378
6367,320,394,370
6468,316,394,371
6568,318,394,371
6670,314,393,370
6771,325,399,374
6873,318,386,383
6973,316,397,368
7074,317,389,375
7176,318,400,367
7276,314,394,372
7377,323,399,363
7479,309,388,364
7580,324,404,400
7681,314,393,363
7782,334,398,387
7883,305,391,359
7984,327,399,378
8085,310,388,371
8186,322,399,372
8287,313,388,374
8388,333,395,370
8489,321,397,373
8591,307,392,371
8691,324,394,380
8793,313,378,377
8894,324,388,383
8994,313,396,366
9096,318,389,378
9197,315,394,369
9298,314,389,374
9399,319,401,363
9500,303,381,372
9602,324,404,368
9702,317,391,374
9803,318,394,370
9905,315,394,369
10006,326,411,368
10106,311,386,371
10208,314,400,373
10309,329,396,380
10411,318,388,374
10511,318,394,370
10612,316,379,387
10714,305,397,346
10815,335,394,400
10915,331,380,393
11017,314,389,377
11118,334,399,374
11219,315,392,373
11320,320,393,372
11421,311,382,383
11523,318,393,376
11624,322,
