0,315,393,371
101,315,393,370
201,315,393,371
303,315,393,370
404,315,393,370
504,317,393,371
606,313,390,371
707,322,395,374
807,311,389,372
909,319,394,374
1009,309,396,363
1111,310,385,374
1212,310,391,370
1313,311,384,375
1414,329,411,373
1515,313,392,369
1616,322,403,368
1717,309,394,365
1818,321,395,375
1920,315,393,371
2021,325,394,380
2121,309,395,360
2223,320,390,382
2324,307,394,362
2424,314,385,379
2526,318,393,369
2627,307,390,366
2728,326,394,379
2829,310,396,362
2930,319,388,375
3032,317,394,372
3132,315,396,365
3233,319,387,379
3335,306,393,360
3435,324,391,378
3536,308,396,362
3638,318,393,372
3739,315,393,368
3840,313,390,370
3941,310,399,360
4042,328,390,384
4143,320,400,373
4244,314,393,370
4345,320,397,371
4447,314,390,374
4547,317,393,371
4648,312,389,375
4750,304,396,358
4850,317,393,373
4952,312,391,371
5053,344,369,366
5153,314,393,376
5255,316,394,370
5356,312,389,374
5457,320,394,368
5558,313,389,372
5659,325,399,374
5761,312,394,367
5861,307,384,374
5962,318,392,368
6064,312,391,368
6165,319,394,371
6265,313,391,372
6367,314,394,373
6468,313,390,370
6568,315,389,375
6670,312,393,365
6771,318,391,375
6873,319,395,371
6973,316,392,371
7074,312,391,368
7176,299,380,368
7276,316,407,365
7377,318,387,379
7479,306,392,364
7579,336,398,382
7681,315,387,375
7782,319,396,373
7883,308,382,367
7984,335,420,372
8085,304,386,370
8186,323,400,367
8287,315,388,376
8388,338,401,385
8489,309,395,365
8591,322,399,372
8691,316,395,365
8793,309,373,371
8894,320,398,366
8994,310,387,373
9096,324,400,375
9197,317,392,375
9297,315,392,370
9399,309,392,368
9500,321,401,376
9602,310,394,371
9702,313,391,370
9803,327,389,388
9905,315,394,365
10005,314,394,370
10106,311,384,378
10208,314,394,367
10309,312,386,375
10409,316,393,370
10511,315,389,375
10612,325,400,373
10714,310,391,369
10814,319,394,375
10915,307,390,366
11017,314,387,377
11118,319,393,368
11218,313,387,376
11320,323,395,374
11421,310,389,372
11523,335,406,369
11623,310,390,371
11724,317,395,367
11826,312,385,374
11927,313,391,370
12028,309,392,365
12129,310,399,354
12230,325,385,383
12332,300,399,355
12433,317,395,370
12533,302,385,371
12635,325,397,375
12736,321,386,383
12837,331,389,377
12938,310,390,371
13039,317,397,373
13140,312,392,376
13242,316,374,376
13342,308,388,374
13444,309,385,376
13545,306,388,374
13646,309,385,376
13747,307,385,375
13848,307,387,374
13949,307,385,374
14051,307,387,374
14151,308,385,375
14253,308,386,374
14354,308,386,375