0,313,392,370
101,313,392,370
201,313,392,370
303,313,392,370
404,314,392,370
504,312,392,369
606,309,390,368
707,314,395,371
807,312,392,370
909,323,394,376
1010,309,391,368
1111,322,397,372
1212,309,393,367
1313,323,398,375
1414,310,390,368
1515,315,396,366
1616,318,393,376
1717,310,389,366
1818,324,395,381
1920,314,392,370
2021,321,395,375
2121,308,393,364
2223,326,398,378
2324,309,394,363
2424,317,385,379
2526,318,393,369
2627,309,394,363
2728,325,395,384
2829,305,392,359
2930,311,383,377
3032,318,392,370
3132,309,391,362
3233,313,389,369
3335,313,394,364
3435,334,397,388
3536,309,395,362
3638,323,398,371
3739,318,395,372
3840,313,391,370
3941,314,396,363
4042,321,397,370
4143,323,393,375
4244,316,396,370
4345,313,393,370
4447,327,406,367
4547,314,392,370
4648,320,395,369
4750,312,394,365
4850,313,395,363
4952,319,394,371
5053,315,396,365
5154,313,369,367
5255,314,401,351
5356,304,414,389
5457,315,398,363
5558,310,392,366
5659,306,392,365
5761,306,384,372
5861,317,397,365
5962,313,397,368
6064,316,389,375
6165,316,396,366
6265,313,394,367
6367,323,395,371
6468,312,389,370
6568,325,399,368
6670,312,393,368
6771,320,394,372
6873,311,391,367
6973,318,396,373
7074,308,391,365
7176,319,392,374
7276,310,392,366
7377,311,386,376
7479,310,399,359
7580,318,388,377
7681,313,393,367
7782,318,396,367
7883,311,392,371
7984,323,402,366
8085,314,390,376
8186,305,394,360
8287,333,397,379
8388,317,386,379
8489,318,396,371
8591,314,395,364
8691,306,381,373
8793,312,394,369
8894,318,390,379
8994,314,394,369
9096,316,381,368
9197,307,393,367
9298,317,389,379
9399,306,395,359
9500,319,391,383
9602,320,401,364
9702,318,387,378
9803,321,402,368
9905,312,396,371
10005,303,411,378
10106,317,391,380
10208,311,393,365
10309,313,387,376
10411,318,394,367
10511,311,389,368
10612,319,398,369
10714,312,393,363
10815,311,389,370
10915,313,392,370
11017,312,389,371
11118,323,399,369
11219,309,393,363
11320,312,390,375
11421,315,394,369
11523,308,395,364
11624,309,389,370
11724,315,399,371
11826,313,392,371
11927,311,392,368
12028,319,387,382
12129,310,405,368
12230,309,383,378
12332,312,400,364
12433,311,390,368
12533,307,398,357
12635,317,390,374
12736,309,399,361
12837,321,390,382
12938,303,387,368
13039,325,401,373
13140,313,386,376
13242,321,394,373
13342,316,389,387
