0,313,393,368
101,313,393,368
201,313,393,369
303,314,393,369
404,318,400,369
504,309,394,363
606,319,397,369
707,309,385,370
807,317,398,367
909,312,390,370
1009,315,394,366
1111,304,384,371
1212,327,408,375
1313,314,393,369
1414,322,404,369
1515,304,382,366
1616,315,390,375
1717,324,398,375
1818,313,398,361
1920,317,386,381
2021,313,399,360
2121,305,383,373
2223,334,409,373
2324,307,389,365
2424,323,396,373
2526,314,390,369
2627,319,400,367
2728,313,395,364
2829,315,390,372
2930,318,405,356
3032,328,395,385
3132,311,396,363
3233,318,397,369
3335,317,395,368
3436,314,388,375
3536,319,400,364
3638,327,391,385
3739,332,406,380
3840,312,393,368
3941,326,410,369
4042,310,388,373
4143,336,416,369
4244,309,383,378
4345,309,399,356
4447,318,395,372
4547,301,388,364
4648,339,372,370
4750,314,391,375
4850,318,397,372
4952,313,393,370
5053,317,395,368
5154,312,395,359
5255,319,400,366
5356,315,398,363
5457,297,390,355
5558,318,395,369
5659,314,395,367
5761,320,394,372
5861,314,394,369
5962,322,397,369
6064,316,390,375
6165,324,399,373
6265,309,391,367
6367,322,397,369
6468,314,394,368
6568,323,397,368
6670,310,397,362
6771,314,403,353
6873,310,379,384
6973,314,394,367
7074,315,393,364
7176,304,386,369
7276,323,405,366
7377,300,393,362
7479,319,394,381
7580,311,395,360
7681,322,400,373
7782,309,396,360
7883,320,397,372
7984,309,389,364
8085,319,386,361
8186,327,404,372
8287,311,388,370
8388,325,395,380
8489,315,394,367
8591,312,394,366
8691,323,396,376
8793,311,392,366
8894,314,394,365
8994,323,390,387
9096,311,398,365
9197,308,389,368
9298,313,394,367
9399,310,390,368
9500,317,394,368
9602,312,384,378
9702,316,395,370
9803,312,395,362
9905,315,397,373
10005,311,390,371
10106,312,394,368
10208,308,391,365
10309,318,394,370
10409,313,394,368
10511,317,395,368
10612,312,388,372
10714,308,398,364
10815,332,402,373
10915,318,403,362
11017,316,379,380
11118,311,389,359
11219,317,395,367
11320,314,392,370
11421,311,387,374
11523,318,395,368
11624,316,389,379
11724,327,400,369
11826,316,393,375
11927,314,3
