þ0,316,393,369
101,316,393,370
201,314,391,370
303,315,394,370
404,322,396,371
504,313,390,369
606,314,389,371
707,330,399,379
807,313,392,368
909,322,394,369
1010,312,393,366
1111,322,396,371
1212,311,391,366
1313,323,400,368
1414,318,393,372
1515,310,394,362
1616,318,393,376
1717,304,382,373
1818,315,397,364
1920,318,394,371
2021,325,393,374
2121,311,397,362
2223,320,393,375
2324,315,394,366
2424,316,392,370
2526,326,395,373
2627,316,393,366
2728,322,400,367
2829,320,398,368
2930,311,397,365
3032,326,395,374
3132,320,390,373
3233,326,400,373
3335,321,387,378
3435,320,397,370
3536,325,403,369
3638,308,390,379
3739,311,404,352
3840,320,385,383
3941,316,394,374
4042,314,393,371
4143,323,393,374
4244,314,391,372
4345,324,397,375
4447,315,393,368
4547,323,368,370
4648,316,392,368
4750,319,393,372
4850,323,396,372
4952,315,390,370
5053,304,397,377
5153,320,398,364
5255,330,368,385
5356,316,394,370
5457,304,388,364
5558,311,395,365
5659,311,384,376
5761,318,395,369
5861,312,394,365
5962,310,386,372
6064,318,396,373
6165,315,394,368
6265,321,394,372
6367,314,391,371
6468,328,397,375
6568,315,394,371
6670,322,395,374
6771,315,393,364
6873,306,384,368
6973,314,396,366
7074,312,389,370
7176,323,404,368
7276,317,391,378
7377,310,400,361
7479,318,385,381
7579,315,392,372
7681,318,394,369
7782,310,388,369
7883,319,403,365
7984,321,386,386
8085,305,392,363
8186,325,391,379
8287,309,392,368
8388,321,395,373
8489,320,400,367
8591,313,397,371
8691,316,397,364
8793,320,388,384
8894,311,392,369
8994,325,392,379
9096,318,387,380
9197,309,394,371
9297,315,412,390
9399,311,394,366
9500,317,372,370
9602,319,389,379
9702,327,405,374
9803,314,387,375
9905,317,392,373
10005,312,388,372
10106,319,395,374
10208,312,396,362
10309,293,364,371
10409,316,392,373
10511,312,393,368
10612,313,396,365
10714,324,400,374
10814,309,390,366
10915,312,386,375
11017,309,396,370
11118,307,387,368
11218,318,404,366
11320,314,392,372
11421,318,392,371
11523,320,388,380
11624,307,390,368
11724,322,389,377
11826,315,400,364
11927,320,393,377
12028,312,378,365
12129,306,396,361
12230,317,392,374
12332,302,387,366
12433,323,394,372
12533,311,391,370
12635,312,394,368
12736,320,384,379
12837,311,401,371
12938,325,370,382
13039,306,389,376
13140,307,380,390
