0,318,392,374
101,318,392,374
201,318,392,374
303,318,392,375
404,319,394,373
504,314,393,371
606,320,396,377
707,317,392,374
807,331,398,378
909,311,392,371
1009,322,393,370
1111,317,387,375
1212,322,396,372
1313,313,390,373
1414,326,394,378
1515,324,390,382
1616,315,396,368
1717,324,394,375
1818,318,392,374
1920,325,398,374
2021,314,394,367
2121,330,396,378
2223,313,395,368
2324,326,390,379
2424,332,399,384
2526,314,391,368
2627,326,394,374
2728,309,392,365
2829,322,392,378
2930,325,398,379
3032,318,396,368
3132,319,383,382
3233,316,394,367
3335,325,385,389
3436,311,396,365
3536,326,396,375
3638,324,399,370
3739,322,386,381
3840,322,400,370
3941,328,391,378
4042,321,393,373
4143,312,387,371
4244,334,395,378
4345,316,391,373
4447,331,396,376
4547,315,393,371
4648,330,388,377
4750,331,386,377
4850,331,406,379
4952,316,392,373
5053,325,399,374
5154,323,373,376
5255,316,396,373
5356,303,385,370
5457,325,403,372
5558,322,386,383
5659,322,399,370
5761,313,392,371
5862,319,388,379
5962,328,412,372
6064,316,392,373
6165,324,394,378
6265,317,392,374
6367,325,393,376
6468,322,388,380
6568,324,394,374
6670,314,391,371
6771,330,396,376
6873,316,388,376
6973,334,401,374
7074,315,392,371
7176,329,390,385
7276,315,390,368
7377,319,399,372
7479,329,404,367
7580,318,391,374
7681,313,391,375
7782,319,393,379
7883,307,398,363
7984,330,395,385
8085,312,389,374
8186,324,395,377
8287,312,388,368
8388,311,383,379
8489,321,398,369
8591,320,385,385
8691,318,390,375
8793,317,392,375
8894,324,388,384
8994,320,381,372
9096,314,398,374
9197,320,375,383
9298,315,392,372
9399,328,402,378
9500,319,385,381
9602,318,392,374
9702,317,391,376
9803,323,393,379
9905,312,390,371
10006,307,383,376
10106,316,391,375
10208,316,392,370
10309,316,391,373
10411,319,387,381
10511,331,410,374
10612,318,385,382
10714,320,392,371
10815,315,387,377
10915,330,393,381
11017,314,388,375
11118,322,392,373
11219,317,389,376
11320,316,398,371
11421,317,388,380
11523,317,398,369
11624,325,387,386
11724,302,395,365
11826,321,395,370
11927,321,384,387
12028,326,399,381
12129,317,390,376
12230,319,406,366
12332,315,387,379
12433,321,396,380
12533,318,385,381
