0,318,394,372
101,318,394,371
201,319,394,371
303,318,395,369
404,318,395,370
504,319,395,370
606,328,397,375
707,315,390,373
807,327,397,377
909,312,392,367
1010,321,394,375
1111,322,389,377
1212,324,394,373
1313,317,391,373
1414,327,395,374
1515,321,394,375
1616,335,391,379
1717,318,395,366
1818,328,393,379
1920,316,397,367
2021,331,399,376
2121,315,396,369
2223,331,393,381
2324,313,395,364
2424,323,391,380
2526,330,400,381
2627,314,393,367
2728,339,400,376
2829,318,400,366
2930,330,399,369
3032,323,387,382
3132,323,396,368
3233,321,394,372
3335,325,400,364
3435,334,391,391
3536,326,394,368
3638,316,390,373
3739,324,395,374
3840,319,392,375
3941,321,396,372
4042,319,388,377
4143,325,395,373
4244,319,388,373
4345,325,390,360
4447,326,405,366
4547,322,417,393
4648,317,394,370
4750,332,396,377
4850,320,395,369
4952,326,394,379
5053,322,398,372
5154,321,394,371
5255,328,396,369
5356,318,393,370
5457,330,397,374
5558,321,395,373
5659,340,402,377
5761,321,394,374
5861,335,400,374
5962,320,393,370
6064,344,401,379
6165,319,395,368
6265,346,404,374
6367,316,398,365
6468,311,401,370
6568,330,408,383
6670,335,383,401
6771,330,366,356
6873,322,389,383
6973,318,391,377
7074,316,387,379
7176,309,383,374
7276,329,400,375
7377,311,386,375
7479,325,401,371
7579,315,382,382
7681,307,392,369
7782,333,397,382
7883,314,394,370
7984,318,382,372
8085,332,405,374
8186,318,394,373
8287,332,395,384
8388,321,387,380
8489,309,388,374
8591,325,392,377
8691,309,386,377
8793,313,394,364
8894,320,392,373
8994,315,390,373
9096,321,393,375
9197,314,391,373
9298,323,395,375
9399,313,389,374
9500,328,401,376
9602,312,392,369
9702,298,377,368
9803,318,393,377
9905,311,394,367
10005,327,397,374
10106,311,390,368
10208,328,396,374
10309,314,391,373
10409,336,400,378
10511,309,393,370
10612,323,396,372
10714,311,386,373
10814,324,396,379
10915,313,398,366
11017,323,380,385
11118,309,398,369
11219,329,397,378
11320,316,390,379
11421,321,390,379
11523,319,388,382