0,313,394,367
101,313,394,368
201,313,393,366
303,313,393,367
404,313,393,368
504,313,394,368
606,316,394,365
707,306,391,363
807,318,400,367
909,308,392,367
1009,323,399,374
1111,306,392,361
1212,317,394,367
1313,307,388,366
1414,320,395,365
1515,302,386,365
1616,321,397,366
1717,303,390,360
1818,322,398,369
1920,313,394,366
2021,314,400,359
2121,314,392,373
2223,323,400,369
2324,307,391,362
2424,321,401,367
2526,306,394,358
2627,311,387,372
2728,307,394,356
2829,306,384,374
2930,315,395,367
3032,317,400,359
3132,310,386,371
3233,311,396,356
3335,321,390,382
3435,307,397,359
3536,320,399,369
3638,320,399,364
3739,312,390,371
3840,323,400,368
3941,317,390,369
4042,317,394,368
4143,303,385,365
4244,327,396,379
4345,312,391,370
4447,322,397,371
4547,313,394,365
4648,316,392,375
4750,319,394,373
4850,315,396,372
4952,317,419,387
5053,323,373,368
5153,321,393,378
5255,315,397,369
5356,314,396,367
5457,347,380,361
5558,303,394,365
5659,316,393,367
5761,310,390,368
5861,319,395,367
5962,309,387,369
6064,321,400,367
6165,309,395,361
6265,307,387,369
6367,316,397,369
6468,313,395,365
6568,322,396,372
6670,312,390,372
6771,335,405,370
6873,313,394,370
6973,318,394,370
7074,308,389,363
7176,325,398,370
7276,310,392,365
7377,316,392,373
7479,309,392,364
7579,335,399,378
7681,311,390,366
7782,321,404,362
7883,313,394,365
7984,320,398,362
8085,303,367,376
8186,322,404,360
8287,311,391,368
8388,323,391,386
8489,308,394,359
8591,312,387,374
8691,319,399,366
8793,306,387,371
8894,314,410,378
8994,311,390,363
9096,318,394,372
9197,311,392,370
9298,323,392,380
9399,314,389,376
9500,313,396,371
9602,315,404,377
9702,313,395,369
9803,318,393,368
9905,320,389,383
10005,309,392,365
10106,307,385,372
10208,310,396,368
10309,303,386,369
10409,314,393,367
10511,308,388,367
10612,317,396,366
10714,306,394,367
10814,313,394,365
10915,312,389,374
11017,324,399,373
11118,309,394,366
11219,312,390,371
11320,327,415,366
11421,310,390,369
11523,320,395,370
11624,305,389,364
11724,324,401,370
11826,308,395,361
11927,321,401,366
12028,309,389,366
12129,314,393,368
12230,313,400,359
12332,310,386,362
12433,322,386,365
12533,300,387,356
12635,313,393,369
12736,297,386,355
12837,323,397,368
12938,314,390,376
13039,317,397,371
13140,308,389,366
13242,305,395,365
13342,311,392,370
13444,309,395,370
13545,310,385,367
13646,316,386,376
13747,307,394,368