0,305,393,360
101,301,396,346
201,304,384,371
303,310,403,353
404,303,389,359
504,311,400,356
606,300,390,346
707,324,404,369
807,300,397,340
909,306,392,367
1009,309,395,357
1111,305,393,365
1212,302,391,350
1313,315,390,376
1414,302,401,339
1515,317,394,374
1616,308,387,373
1717,309,396,360
1818,310,392,362
1920,313,406,346
2021,321,391,395
2121,330,419,370
2223,302,393,354
2324,310,395,362
2424,302,390,354
2526,306,395,360
2627,316,367,363
2728,315,391,380
2829,309,404,353
2930,299,381,364
3032,302,408,340
3132,308,390,360
3233,310,396,346
3335,312,396,357
3435,304,390,362
3536,310,396,356
3638,305,387,367
3739,312,395,355
3840,301,392,349
3941,314,400,360
4042,305,390,358
4143,305,399,358
4244,310,397,357
4345,302,385,355
4447,311,410,352
4547,304,390,363
4648,326,424,356
4750,297,382,345
4850,309,403,352
4952,303,389,361
5053,303,394,353
5154,302,385,365
5255,303,397,350
5356,305,391,363
5457,308,399,348
5558,298,385,359
5659,316,411,351
5761,302,385,370
5861,326,362,358
5962,296,399,336
6064,298,385,360
6165,309,408,355
6265,298,387,360
6367,329,380,370
6468,309,396,349
6568,311,395,372
6670,300,387,358
6771,309,398,353
6873,312,401,355
6973,306,394,364
7074,318,372,358
7176,306,409,359
7276,304,376,359
7377,304,392,358
7479,301,395,349
7580,303,391,359
7681,305,394,354
7782,304,387,366
7883,312,402,355
7984,300,387,360
8085,306,395,358
8186,300,390,352
8287,299,385,359
8388,321,417,358
8489,302,390,359
8591,307,395,356
8691,300,394,350
8793,300,389,356
8894,304,392,358
8994,300,387,358
9096,305,392,358
9197,299,386,362
9298,321,423,357
9399,296,385,362
9500,307,404,350
9602,298,382,367
9702,298,392,338
9803,306,394,361
9905,301,389,356
10005,287,380,344
10106,299,393,349
10208,299,396,367
10309,297,392,349
10411,299,382,354
10511,295,383,356
