0,318,392,376
101,319,392,376
201,320,392,376
303,316,389,375
404,326,395,374
504,314,389,375
606,324,395,380
707,310,391,369
807,334,392,388
909,316,392,374
1009,332,399,379
1111,309,387,375
1212,325,393,375
1313,317,386,378
1414,320,394,369
1515,320,393,374
1616,318,397,369
1717,319,388,380
1818,326,401,374
1920,318,385,377
2021,326,395,372
2121,312,390,371
2223,327,393,374
2324,307,393,361
2424,322,396,373
2526,321,395,372
2627,309,391,366
2728,333,402,374
2829,315,394,365
2930,316,402,365
3032,320,387,384
3132,323,397,373
3233,317,392,374
3335,312,398,357
3435,322,385,385
3536,323,398,376
3638,315,392,372
3739,326,401,372
3840,318,390,378
3941,320,394,376
4042,308,390,367
4143,329,395,377
4244,327,401,371
4345,308,389,372
4447,320,403,361
4547,324,396,376
4648,312,390,371
4750,330,400,380
4850,316,395,369
4952,330,400,377
5053,337,410,379
5154,317,391,372
5255,326,397,373
5356,317,391,371
5457,326,399,372
5558,325,397,377
5659,321,394,371
5761,321,395,373
5861,320,391,375
5962,325,395,370
6064,317,392,373
6165,319,397,375
6265,318,395,369
6367,321,401,367
6468,324,381,389
6568,323,395,369
6670,312,387,376
6771,324,403,370
6873,317,386,383
6973,338,418,356
7074,322,395,376
7176,320,394,381
7276,303,398,357
7377,318,385,381
7479,328,404,372
7579,319,394,372
7681,329,401,373
7782,314,387,376
7883,323,396,372
7984,324,393,378
8085,322,391,379
8186,318,388,365
8287,331,413,374
8388,319,387,378
8489,312,400,364
8591,321,393,377
8691,321,389,378
8793,326,394,375
8894,318,395,371
8994,332,399,373
9096,316,392,367
9197,323,393,376
9298,319,394,376
9399,322,386,381
9500,325,398,372
9602,315,394,370
9702,325,395,377
9803,315,394,369
9905,304,383,371
10005,324,393,376
10106,317,388,377
10208,331,397,377
10309,315,392,372
10411,324,395,373
10511,318,385,379
10612,320,393,375
10714,315,381,376
10815,308,406,357
10915,327,386,390
11017,321,397,375
11118,304,388,368
11219,335,395,387
11320,311,401,
