0,312,391,370
101,312,391,371
201,313,391,373
303,314,392,372
404,311,389,373
504,324,394,378
606,310,389,373
707,319,396,372
807,305,391,367
909,330,402,377
1010,306,392,365
1111,322,400,374
1212,308,389,371
1313,321,396,372
1414,319,389,376
1515,309,395,361
1616,310,390,370
1717,322,397,374
1818,305,396,356
1920,325,390,384
2021,305,392,361
2121,319,386,383
2223,312,397,367
2324,306,383,375
2424,315,402,369
2526,305,379,378
2627,314,395,368
2728,316,399,366
2829,309,387,372
2930,313,395,363
3032,324,392,383
3132,303,395,358
3233,319,398,365
3335,321,400,368
3436,304,384,376
3536,309,397,359
3638,325,392,380
3739,337,413,373
3840,308,390,368
3941,320,393,373
4042,314,391,372
4143,318,394,369
4244,310,393,369
4345,312,396,363
4447,319,394,366
4547,315,397,363
4648,343,392,363
4750,326,370,368
4850,314,400,368
4952,310,383,377
5053,307,399,360
5154,315,383,380
5255,315,391,372
5356,307,381,371
5457,328,404,371
5558,308,390,369
5659,322,396,374
5761,312,388,375
5862,333,404,366
5962,314,388,378
6064,331,404,373
6165,305,391,364
6265,321,394,370
6367,314,391,372
6468,316,396,365
6568,318,389,377
6670,311,397,357
6771,318,380,387
6873,312,404,362
6973,313,394,373
7074,322,404,364
7176,307,387,373
7276,326,419,403
7377,298,385,339
7479,328,401,374
7580,304,390,361
7681,319,394,370
7782,308,394,370
7883,322,399,371
7984,307,391,371
8085,319,392,377
8186,319,390,378
8288,298,385,367
8388,313,395,372
8489,307,377,382
8591,322,390,386
8691,305,393,362
8793,310,390,380
8894,305,391,363
8994,311,387,377
9096,303,389,366
9197,309,386,372
9298,306,390,363
9399,308,389,368
9500,304,390,363
9602,301,381,369
9702,306,392,362
9803,309,391,366
9905,305,391,363
10006,306,387,367
10106,299,391,358
10208,317,400,364
10309,302,397,357
10411,300,403,339
10511,325,387,389
10612,304,388,368
10714,315,415,374
10815,285,360,367
10915,302,389,368
11017,303,389,360
11118,298,415,359
11219,318,359,384
11320,301,388,359
11421,305,381,36
