0,315,395,365
101,315,396,365
201,316,396,365
303,314,396,364
404,304,395,356
504,308,390,365
606,325,401,369
707,303,394,352
807,333,406,378
909,304,393,357
1010,337,409,370
1111,302,390,353
1212,319,400,364
1313,305,390,364
1414,304,396,349
1515,310,395,356
1616,316,396,367
1717,303,395,347
1818,312,388,381
1920,308,401,351
2021,303,384,374
2121,316,398,363
2223,311,394,356
2324,311,391,368
2424,310,399,361
2526,307,386,365
2627,324,406,355
2728,321,403,359
2829,311,388,376
2930,316,405,349
3032,312,391,366
3132,312,406,347
3233,307,388,375
3335,316,398,362
3436,308,389,369
3536,323,407,351
3638,319,394,366
3739,318,400,358
3840,310,394,361
3941,311,395,359
4042,312,396,359
4143,311,390,367
4244,310,398,358
4345,318,399,370
4447,316,399,359
4547,306,372,353
4648,309,408,346
4750,315,393,372
4850,320,404,355
4952,311,396,368
5053,314,399,359
5154,314,392,362
5255,322,407,356
5356,309,399,353
5457,305,388,365
5558,308,399,361
5659,293,377,356
5761,318,413,351
5861,315,400,356
5962,309,393,359
6064,327,406,364
6165,303,392,358
6265,318,398,359
6367,311,397,357
6468,321,396,359
6568,312,388,380
6670,310,400,354
6771,313,397,367
6873,312,399,358
6973,300,389,360
7074,326,414,351
7176,309,394,368
7276,324,366,360
7377,315,400,356
7479,308,399,367
7580,311,393,364
7681,313,397,358
7782,303,392,357
7883,317,410,360
7984,313,394,366
8085,301,394,353
8186,315,398,364
8287,309,391,372
8388,300,393,353
8489,312,397,360
8591,298,385,364
8691,312,402,348
8793,310,396,357
8894,310,396,354
8994,311,399,351
9096,304,385,364
9197,301,394,354
9298,302,388,362
9399,309,396,356
9500,305,392,360
9602,319,404,361
9702,306,396,352
9803,306,391,355
9905,302,393,350
10006,307,392,362
10106,309,396,352
10208,304,394,357
10309,311,396,359
10411,307,394,359
10511,307,397,348
10612,305,387,360
10714,329,419,361
10815,303,390,367
10915,296,393,329
11017,319,408,370
11118,299,392,352
11219,299,391,343
11320,303,401,363
11421,290,419,348
11523,304,400,351
11624
