0,319,393,372
101,318,393,372
201,319,393,372
303,319,394,372
404,316,393,370
504,329,397,377
606,311,390,371
707,323,396,373
807,314,397,362
909,327,393,376
1010,314,395,367
1111,323,392,377
1212,317,394,368
1313,318,397,367
1414,324,393,372
1515,321,400,369
1616,317,390,374
1717,325,393,376
1818,311,398,359
1920,332,394,384
2021,312,397,361
2121,323,390,378
2223,313,395,365
2324,317,391,370
2424,319,403,367
2526,310,381,380
2627,324,395,369
2728,316,395,364
2829,318,386,381
2930,320,398,367
3032,335,391,390
3132,313,399,360
3233,332,400,377
3335,322,398,370
3436,311,391,368
3536,316,398,355
3638,323,393,377
3739,327,400,375
3840,315,395,370
3941,329,400,370
4042,316,392,371
4143,325,395,370
4244,312,394,368
4345,318,397,364
4447,335,405,371
4547,313,393,372
4648,346,382,369
4750,316,380,365
4850,313,395,368
4952,307,392,364
5053,322,403,372
5154,308,384,376
5255,322,395,370
5356,310,392,365
5457,324,395,378
5558,312,391,367
5659,332,399,371
5761,316,392,371
5861,331,402,368
5962,315,392,372
6064,322,398,370
6165,316,395,365
6265,316,392,371
6367,314,396,365
6468,313,390,372
6568,310,399,358
6670,315,383,383
6771,319,400,366
6873,310,391,366
6973,326,399,368
7074,316,390,374
7176,329,366,371
7276,323,400,367
7377,316,392,375
7479,307,396,359
7580,328,398,376
7681,316,394,369
7782,306,393,372
7883,323,399,369
7984,314,389,380
8085,317,400,362
8186,318,394,368
8287,320,391,379
8388,303,391,364
8489,320,393,373
8591,303,388,375
8691,308,404,347
8793,320,398,366
8894,317,395,369
8994,311,396,362
9096,323,398,371
9197,310,391,367
9298,321,393,375
9399,313,393,365
9500,308,388,368
9602,326,410,366
9702,313,391,368
9803,319,397,369
9905,311,395,362
10005,316,392,372
10106,317,394,371
10208,314,392,369
10309,305,391,368
10409,328,407,369
10511,315,392,368
10612,319,396,368
10714,316,387,377
10815,318,395,369
10915,317,396,373
11017,305,393,359
11118,327,375,373
11219,311,395,365
11320,317,388,383
11421,317,394,370
11523,289,376,370
11624,316,396,366
11724,314,387,380
11826,312,398,363
11927,316,388,378
12028,313,393,374
12129,327,383,379
12230,315,393,370
