0,311,405,358
101,324,393,374
201,314,394,368
303,312,398,356
404,309,385,375
504,331,387,383
606,306,393,360
707,319,397,371
807,301,392,356
909,312,388,378
1009,313,400,358
1111,310,384,376
1212,315,394,366
1313,311,393,363
1414,309,392,362
1515,315,403,357
1616,315,385,384
1717,321,405,364
1818,309,384,380
1920,323,393,374
2021,326,399,374
2121,311,390,371
2223,315,402,355
2324,317,387,380
2424,321,400,367
2526,309,393,367
2627,322,406,368
2728,308,389,373
2829,314,394,373
2930,313,380,374
3032,324,389,383
3132,325,407,363
3233,301,387,365
3335,320,425,378
3435,327,355,374
3536,314,395,355
3638,319,404,389
3739,312,394,363
3840,306,391,365
3941,311,391,364
4042,305,383,373
4143,320,394,370
4244,304,393,358
4345,335,407,370
4447,311,392,369
4547,326,400,367
4648,314,389,369
4750,306,392,370
4850,312,393,364
4952,314,390,374
5053,311,399,364
5154,306,392,371
5255,308,393,362
5356,315,392,377
5457,308,394,360
5558,315,383,380
5659,311,405,358
5761,318,388,375
5861,315,401,361
5962,303,379,374
6064,324,399,361
6165,319,389,383
6265,302,391,355
6367,335,399,381
6468,307,395,364
6568,314,389,375
6670,318,404,365
6771,305,383,372
6873,314,402,368
6973,313,401,371
7074,316,395,364
7176,322,393,382
7276,299,384,363
7377,319,399,361
7479,315,394,368
7580,316,386,383
7681,310,398,359
7782,312,389,372
7883,304,398,359
7984,316,377,366
8085,319,391,382
8186,305,393,363
8287,313,389,372
8388,308,394,361
8489,307,385,374
8591,308,393,366
8691,310,390,373
8793,314,393,365
8894,306,388,367
8994,322,400,369
9096,303,391,363
9197,331,406,366
9298,301,384,370
9399,319,395,370
9500,300,393,356
9602,317,396,364
9702,301,386,366
9803,300,401,355
9905,307,393,362
10005,306,399,355
10106,308,384,374
10208,313,395,355
10309,296,388,357
10411,310,392,365
10511,294,387,361
10612,306,398
