0,315,393,371
101,315,393,370
201,316,393,371
303,316,393,371
404,315,393,372
504,322,392,377
606,313,392,372
707,318,394,372
807,308,396,361
909,315,389,375
1009,326,411,368
1111,312,386,376
1212,317,393,372
1313,311,390,371
1414,318,394,370
1515,317,392,376
1616,308,393,368
1717,318,393,375
1818,316,393,372
1920,308,396,362
2021,318,388,378
2121,324,398,372
2223,312,392,370
2324,321,397,372
2424,310,395,366
2526,317,389,377
2627,310,395,364
2728,318,388,381
2829,314,393,368
2930,316,398,365
3032,317,391,374
3132,314,405,356
3233,332,386,398
3335,311,397,362
3436,321,394,373
3536,319,392,378
3638,324,398,370
3739,315,390,380
3840,321,400,366
3941,330,383,393
4042,317,392,370
4143,311,389,372
4244,336,398,381
4345,315,391,371
4447,319,391,375
4547,316,393,374
4648,313,388,377
4750,318,400,364
4850,308,404,381
4952,322,388,382
5053,318,394,368
5154,316,392,373
5255,326,383,362
5356,317,404,364
5457,299,413,399
5558,308,391,366
5659,313,392,371
5761,308,389,365
5861,307,383,374
5962,316,393,368
6064,308,391,365
6165,316,388,373
6265,330,417,370
6367,316,393,372
6468,320,393,375
6568,314,388,376
6670,329,399,373
6771,315,392,373
6873,317,388,375
6973,329,414,371
7074,314,392,372
7176,315,393,374
7276,319,391,379
7377,318,393,371
7479,322,388,382
7579,311,400,361
7681,312,381,381
7782,316,396,367
7883,317,393,369
7984,315,391,371
8085,317,400,370
8186,325,390,385
8287,304,388,368
8388,322,393,371
8489,316,387,375
8591,319,392,374
8691,316,396,372
8793,314,382,370
8894,320,396,375
8994,320,395,376
9096,318,388,379
9197,321,398,369
9298,318,392,374
9399,324,386,385
9500,311,391,376
9602,328,398,380
9702,316,395,369
9803,319,398,372
9905,321,391,378
10005,320,399,376
10106,319,392,376
10208,317,394,373
10309,317,387,374
10409,321,394,371
10511,315,391,372
10612,328,402,374
10714,319,394,375
10814,318,394,368
10915,322,390,380
11017,320,393,373
11118,317,393,371
11218,320,393,376
11320,316,396,370
11421,311,390,374
11523,321,398,375
11624,319,392,375
11724,318,393,374
11826,323,384,384
11927,324,404,375
12028,318,388,376
12129,339,419,369
12230,320,390,374
12332,312,413,346
12433,327,387,378
12533,314,397,369
12635,319,392,375
12736,323,397,381
12837,315,393,370
12938,326,398,376
13039,323,388,380
13140,321,393,373
13242,323,389,381
13342,319,395,376
13444,322,397,389
13545,304,417,38
