14.5000000000000	-26.8300000000000	-57.4000000000000	833	825	808	671
14.0300000000000	-26.7700000000000	-57.6100000000000	846	840	822	696
13.7400000000000	-26.6700000000000	-57.9500000000000	861	852	835	719
13.5100000000000	-26.5100000000000	-58.3900000000000	871	862	846	737
13.3000000000000	-26.3200000000000	-58.8900000000000	876	871	855	751
12.9600000000000	-26.1000000000000	-59.4300000000000	882	876	862	761
12.6200000000000	-25.8200000000000	-59.9200000000000	889	884	868	770
12.5900000000000	-25.4200000000000	-60.5200000000000	894	892	876	776
12.7500000000000	-25	-61.0800000000000	898	894	880	782
13.1800000000000	-24.4400000000000	-61.5200000000000	903	900	886	785
13.8000000000000	-23.7300000000000	-61.8900000000000	905	902	888	788
14.4300000000000	-23	-62.2000000000000	906	902	890	789
15.1400000000000	-22.3700000000000	-62.5400000000000	907	904	891	790
16	-21.7800000000000	-62.7000000000000	905	904	892	790
17.1800000000000	-21.1200000000000	-62.7600000000000	902	901	890	786
18.6800000000000	-20.3100000000000	-62.6800000000000	895	889	882	778
20.1700000000000	-19.4400000000000	-62.7600000000000	890	881	873	769
21.2500000000000	-18.7400000000000	-62.8200000000000	883	877	868	760
22.0600000000000	-18.3400000000000	-62.7700000000000	873	869	861	749
23.0700000000000	-18.2000000000000	-62.8900000000000	862	857	851	733
24.2600000000000	-18.1300000000000	-63.3900000000000	861	848	841	718
25	-17.6400000000000	-64.0100000000000	854	844	836	709
25.5300000000000	-16.9600000000000	-64.3500000000000	849	843	833	704
25.8600000000000	-16.2700000000000	-64.3100000000000	846	840	830	697
26.1500000000000	-15.7000000000000	-64.2100000000000	845	838	828	695
26.2900000000000	-15.1200000000000	-64.1100000000000	845	837	826	695
26.3500000000000	-14.3100000000000	-64.2400000000000	851	840	828	700
26.1900000000000	-13.2200000000000	-64.3900000000000	858	848	834	711
25.6400000000000	-12.0400000000000	-64.3000000000000	863	855	840	726
24.8000000000000	-10.8000000000000	-64.1300000000000	870	862	848	741
24.0600000000000	-9.58000000000000	-64.0400000000000	876	873	857	754
23.4200000000000	-8.45000000000000	-64.1700000000000	885	879	864	765
22.7300000000000	-7.59000000000000	-64.4300000000000	890	887	872	772
22.0200000000000	-6.96000000000000	-64.4800000000000	892	892	878	776
21.9900000000000	-6.66000000000000	-64.2100000000000	895	892	879	779
22.1400000000000	-6.51000000000000	-63.8300000000000	895	891	879	779
22.5000000000000	-6.42000000000000	-63.5700000000000	894	891	879	778
23.0700000000000	-6.55000000000000	-63.3400000000000	890	889	878	774
23.9100000000000	-6.83000000000000	-63.0400000000000	888	883	873	769
24.5800000000000	-7.13000000000000	-62.7300000000000	884	878	869	762
24.9500000000000	-7.50000000000000	-62.4100000000000	877	872	863	755
25.3400000000000	-8.12000000000000	-62.2200000000000	872	866	858	746
25.8500000000000	-9	-62.1800000000000	868	860	852	736
26.3500000000000	-9.99000000000000	-62.2700000000000	861	855	847	725
26.6500000000000	-10.9600000000000	-62.3300000000000	854	848	840	713
26.9300000000000	-12.0200000000000	-62.3700000000000	848	842	834	704
27.0800000000000	-12.9800000000000	-62.3300000000000	846	837	829	697
27.0800000000000	-13.7700000000000	-62.1900000000000	842	835	826	692
26.9000000000000	-14.3500000000000	-61.9200000000000	841	834	824	688
26.5500000000000	-14.8200000000000	-61.5900000000000	840	831	822	685
26.0300000000000	-15.2100000000000	-61.2200000000000	841	829	819	685
25.4000000000000	-15.5100000000000	-60.8700000000000	842	832	821	688
24.5800000000000	-15.6000000000000	-60.4700000000000	845	838	825	693
23.7000000000000	-15.6600000000000	-60.1000000000000	850	840	828	701
22.7900000000000	-15.7100000000000	-59.8600000000000	855	847	833	711
21.8800000000000	-15.8100000000000	-59.6300000000000	859	850	837	719
21.0800000000000	-15.9600000000000	-59.5800000000000	867	855	841	728
20.1900000000000	-15.8000000000000	-59.7600000000000	874	859	846	738
18.8500000000000	-15.1400000000000	-60.2200000000000	877	866	852	748
17.0700000000000	-14.2000000000000	-61.0100000000000	883	873	859	756
15.4100000000000	-13.7400000000000	-62.4100000000000	890	878	864	766
13.8000000000000	-13.7300000000000	-64.1400000000000	894	887	872	774
12.1900000000000	-14.0400000000000	-65.8600000000000	897	891	877	779
10.7400000000000	-14.1500000000000	-67.3400000000000	899	894	881	781
9.66000000000000	-14.0200000000000	-68.8200000000000	898	892	880	781
9.22000000000000	-13.3900000000000	-70.3600000000000	898	888	878	780
9.38000000000000	-12	-71.3800000000000	900	889	877	781
9.93000000000000	-10.6800000000000	-71.9600000000000	901	891	879	780
10.5900000000000	-9.57000000000000	-72.1900000000000	900	891	879	779
11.1400000000000	-8.55000000000000	-72.0300000000000	898	890	879	778
11.9900000000000	-7.18000000000000	-71.7400000000000	897	888	877	777
13.2200000000000	-5.37000000000000	-71.1900000000000	896	886	875	777
14.8400000000000	-3.47000000000000	-70.2100000000000	898	890	877	776
16.2900000000000	-2.89000000000000	-69.3000000000000	897	891	879	776
17.3700000000000	-3.02000000000000	-68.5400000000000	896	889	878	773
18.1000000000000	-3.28000000000000	-67.7800000000000	889	879	872	769
19.0400000000000	-3.41000000000000	-66.9100000000000	881	874	865	761
20.4400000000000	-3.40000000000000	-65.6800000000000	877	865	858	751
22.1100000000000	-3.47000000000000	-64.0300000000000	874	856	848	738
23.3700000000000	-3.45000000000000	-62.2000000000000	868	852	844	724
23.6300000000000	-3.21000000000000	-60.8300000000000	856	846	838	712
23.6000000000000	-3.19000000000000	-59.7700000000000	847	838	830	701
23.6400000000000	-3.33000000000000	-58.9000000000000	842	831	824	692
23.8400000000000	-3.50000000000000	-58.0800000000000	839	830	821	685
24.1100000000000	-3.73000000000000	-57.2200000000000	835	826	817	676
17.6800000000000	-29.0500000000000	-60.3700000000000	838	828	812	676
16.7500000000000	-29.8800000000000	-59.7100000000000	847	836	821	693
15.7400000000000	-30.6300000000000	-59.0900000000000	855	845	830	707
14.6100000000000	-31.0900000000000	-58.4700000000000	861	853	838	720
13.4000000000000	-31.2800000000000	-58.0400000000000	866	858	844	730
12.2900000000000	-31.3900000000000	-57.9500000000000	868	862	848	739
11.4200000000000	-31.4200000000000	-58.1300000000000	873	865	852	747
10.9100000000000	-31.3700000000000	-58.5300000000000	879	871	857	754
10.4700000000000	-31.2100000000000	-58.8900000000000	883	875	862	759
10.0500000000000	-31.0300000000000	-59.1200000000000	885	879	866	764
9.84000000000000	-30.8800000000000	-59.4900000000000	889	881	869	768
9.81000000000000	-30.6800000000000	-60.1600000000000	891	887	873	772
9.92000000000000	-30.4700000000000	-60.8600000000000	893	891	877	775
10.2000000000000	-30.1500000000000	-61.5100000000000	896	891	879	778
10.6000000000000	-29.5900000000000	-62.1300000000000	898	891	880	780
11.0300000000000	-28.8800000000000	-62.5800000000000	900	892	880	782
11.4500000000000	-28.2300000000000	-62.8000000000000	901	894	882	783
12.0400000000000	-27.7000000000000	-62.9600000000000	902	895	883	783
12.9100000000000	-27.0900000000000	-63.0600000000000	900	894	883	782
13.9700000000000	-26.4200000000000	-62.9600000000000	899	892	881	780
14.9700000000000	-25.8900000000000	-62.7900000000000	895	891	880	777
15.9300000000000	-25.5200000000000	-62.4800000000000	891	889	878	774
16.9000000000000	-25.2900000000000	-62.0400000000000	885	880	872	768
18.0100000000000	-25.2900000000000	-61.6200000000000	882	876	867	761
19.0100000000000	-25.5100000000000	-61.3100000000000	880	869	861	751
19.7600000000000	-25.8900000000000	-61.1400000000000	871	862	854	741
20.4000000000000	-26.4600000000000	-61.0800000000000	864	857	849	730
20.9700000000000	-27.0800000000000	-61.1300000000000	859	851	843	722
21.5200000000000	-27.6600000000000	-61.2600000000000	852	846	838	713
22.0300000000000	-28.1300000000000	-61.3500000000000	852	843	834	704
22.2100000000000	-28.3700000000000	-61.3200000000000	845	839	831	698
22.2400000000000	-28.5500000000000	-61.2300000000000	842	837	827	695
22.2400000000000	-28.7000000000000	-61.1500000000000	842	836	826	693
22.2100000000000	-28.7800000000000	-61.0600000000000	846	836	825	693
21.9800000000000	-28.6900000000000	-60.8600000000000	847	837	827	694
21.4100000000000	-28.4400000000000	-60.5400000000000	846	838	827	698
20.7500000000000	-28.0800000000000	-60.3600000000000	849	843	831	703
19.9500000000000	-27.5700000000000	-60.0700000000000	853	847	834	711
19.2000000000000	-27.1500000000000	-59.9300000000000	859	849	837	718
18.3500000000000	-26.5700000000000	-59.9000000000000	866	855	842	726
17.3300000000000	-25.8300000000000	-59.8300000000000	867	860	847	732
16.4100000000000	-25.1900000000000	-59.9600000000000	871	864	850	740
15.6200000000000	-24.6700000000000	-60.3700000000000	875	868	855	746
14.9200000000000	-24.2800000000000	-60.9100000000000	877	872	859	753
14.2700000000000	-23.9700000000000	-61.4900000000000	882	875	862	759
13.7000000000000	-23.6900000000000	-62.0800000000000	887	876	863	764
13.2200000000000	-23.4400000000000	-62.6300000000000	889	878	866	768
12.8200000000000	-23.1900000000000	-63.1400000000000	892	887	872	773
12.5400000000000	-22.9000000000000	-63.5900000000000	894	890	877	776
12.3700000000000	-22.6800000000000	-64.0200000000000	898	891	878	779
12.3100000000000	-22.5100000000000	-64.3700000000000	899	892	880	782
12.3900000000000	-22.2000000000000	-64.6800000000000	901	895	882	783
12.6700000000000	-21.7100000000000	-64.9700000000000	903	899	885	784
13.1600000000000	-21.1300000000000	-65.1800000000000	903	899	887	784
13.6400000000000	-20.5100000000000	-65.1400000000000	901	895	884	782
14.1300000000000	-19.9300000000000	-64.8100000000000	898	892	881	780
14.7700000000000	-19.3600000000000	-64.2900000000000	892	888	878	775
15.7300000000000	-18.7400000000000	-63.6900000000000	886	882	873	768
16.8600000000000	-18.1400000000000	-62.9800000000000	880	873	865	759
18.0400000000000	-17.7200000000000	-61.9400000000000	877	867	859	748
18.9800000000000	-17.5300000000000	-60.8000000000000	869	862	853	735
19.6600000000000	-17.6900000000000	-59.9000000000000	858	849	843	720
20.4400000000000	-18.3000000000000	-59.4700000000000	849	836	832	702
21.1600000000000	-18.7800000000000	-59.2300000000000	842	831	824	687
21.6700000000000	-19.1100000000000	-58.8300000000000	836	825	818	674
