Initializing I2C devices...
Testing device connections...
MPU6050 connection successful

Send any character to begin DMP programming and demo: 
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
euler	13.26	-26.09	-55.32	842	832	816	689
euler	13.01	-25.62	-56.16	852	848	831	710
euler	12.92	-25.02	-56.87	865	861	843	730
euler	12.94	-24.39	-57.44	873	871	855	745
euler	13.32	-23.84	-58.16	879	878	863	757
euler	14.01	-23.32	-58.98	885	881	868	764
euler	14.80	-22.72	-59.77	889	887	873	770
euler	15.64	-22.12	-60.38	892	892	879	773
euler	16.57	-21.65	-60.98	888	890	879	775
euler	17.97	-21.21	-61.67	888	883	875	772
euler	19.70	-20.80	-62.45	891	881	872	769
euler	20.61	-20.25	-63.28	888	877	869	767
euler	21.25	-19.75	-63.74	888	876	866	766
euler	21.64	-19.19	-64.11	888	876	866	767
euler	22.01	-18.52	-64.52	892	881	868	770
euler	22.02	-17.63	-64.72	895	887	874	773
euler	21.65	-16.83	-64.79	896	890	877	776
euler	20.90	-16.22	-64.92	897	892	880	778
euler	20.11	-15.76	-65.22	899	893	881	781
euler	19.46	-15.50	-65.50	902	899	886	783
euler	18.86	-15.42	-65.47	904	902	889	786
euler	18.49	-15.47	-65.16	905	903	891	787
euler	18.42	-15.51	-64.75	905	902	891	788
euler	18.63	-15.44	-64.43	903	901	891	787
euler	18.99	-15.39	-64.09	901	901	890	785
euler	19.59	-15.35	-63.53	896	894	885	780
euler	20.65	-15.38	-62.71	888	886	879	772
euler	22.03	-15.68	-61.87	884	874	869	760
euler	22.89	-16.25	-61.33	876	869	861	748
euler	23.43	-17.12	-60.94	867	861	854	733
euler	23.82	-18.33	-60.62	860	851	845	719
euler	23.99	-19.64	-60.42	853	840	835	704
euler	23.78	-20.73	-60.33	846	832	826	693
euler	23.26	-21.58	-60.14	842	828	821	688
euler	22.48	-22.26	-59.76	844	828	819	688
euler	21.52	-22.74	-59.44	849	833	821	696
euler	20.26	-22.71	-59.20	855	844	829	711
euler	18.80	-22.26	-58.94	859	854	839	725
euler	17.69	-21.82	-59.17	865	862	847	740
euler	17.02	-21.54	-59.69	875	870	856	753
euler	16.67	-21.28	-60.25	881	878	863	762
euler	16.62	-20.88	-60.67	882	883	870	767
euler	17.02	-20.28	-61.00	888	889	875	771
euler	17.80	-19.42	-61.35	890	890	878	773
euler	18.62	-18.49	-61.62	887	891	879	773
euler	19.72	-17.59	-61.59	885	888	878	769
euler	21.16	-16.82	-61.48	884	880	871	763
euler	22.60	-16.46	-61.34	882	872	865	754
euler	23.74	-16.43	-61.31	875	867	859	744
euler	24.54	-16.56	-61.53	864	855	850	730
euler	25.27	-16.95	-62.09	858	844	839	716
euler	25.73	-17.31	-62.88	852	836	831	705
euler	25.75	-17.40	-63.38	850	837	828	700
euler	25.56	-17.48	-63.58	849	837	827	697
euler	25.06	-17.49	-63.65	853	841	830	703
euler	24.06	-16.96	-63.47	857	845	833	714
euler	22.94	-16.35	-63.27	866	852	839	727
euler	21.65	-15.66	-63.16	873	860	846	740
euler	20.17	-15.20	-63.21	879	869	854	752
euler	18.69	-15.35	-63.30	886	875	861	761
euler	17.14	-15.96	-63.10	892	879	866	768
euler	15.39	-17.05	-62.48	898	889	874	774
euler	13.27	-18.76	-61.55	896	888	876	779
euler	11.53	-20.64	-60.50	896	890	878	781
euler	10.48	-22.05	-59.65	899	895	881	782
euler	9.68	-23.02	-58.68	901	899	886	783
euler	9.19	-23.72	-57.71	902	902	889	785
euler	9.12	-24.08	-57.04	901	901	889	784
euler	9.58	-24.04	-56.71	900	899	888	783
euler	10.37	-23.88	-56.35	898	894	885	780
euler	11.42	-23.61	-56.08	896	892	882	778
euler	12.68	-23.43	-56.10	893	889	880	774
euler	14.19	-23.25	-56.35	888	884	875	770
euler	15.77	-22.90	-56.85	882	874	867	764
euler	17.39	-22.35	-57.57	884	864	858	756
euler	18.37	-21.60	-58.40	879	866	856	753
euler	19.06	-20.77	-59.00	879	867	856	752
euler	19.88	-19.88	-59.60	874	868	857	751
euler	20.92	-18.84	-60.15	874	866	856	745
euler	21.97	-17.62	-60.51	870	861	853	736
euler	22.80	-16.39	-60.58	860	852	845	723
euler	23.39	-15.52	-60.38	851	843	837	708
euler	23.92	-15.17	-60.05	846	837	830	696
euler	24.28	-15.16	-59.75	841	832	825	686
euler	24.46	-15.24	-59.47	833	826	818	677
