Initializing I2C devices...
Testing device connections...
MPU6050 connection successful

Send any character to begin DMP programming and demo: 
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
euler	6.94	-36.27	-53.53	840	829	815	678
euler	6.75	-36.60	-54.13	847	840	825	699
euler	6.57	-36.97	-54.72	859	850	834	720
euler	6.51	-37.13	-55.32	872	862	846	738
euler	6.46	-36.93	-55.86	880	872	857	752
euler	6.24	-36.58	-56.34	887	877	863	762
euler	5.97	-36.31	-56.98	890	884	870	771
euler	5.81	-36.21	-57.75	898	891	877	779
euler	5.38	-36.02	-58.53	904	901	886	787
euler	5.21	-35.94	-59.44	910	905	892	793
euler	5.22	-35.94	-60.36	914	911	896	798
euler	5.37	-35.66	-61.26	917	917	902	801
euler	6.10	-34.91	-62.27	918	917	905	804
euler	7.37	-34.08	-63.77	919	918	906	806
euler	8.70	-33.22	-65.14	920	918	906	807
euler	10.01	-32.41	-66.09	919	918	906	808
euler	11.49	-31.62	-66.89	919	918	906	808
euler	13.37	-30.75	-67.60	917	917	906	807
euler	15.65	-29.47	-68.26	913	916	904	803
euler	17.33	-28.02	-68.79	909	915	904	799
euler	18.32	-26.88	-68.94	908	911	902	797
euler	18.76	-26.22	-68.93	907	909	900	796
euler	19.15	-25.88	-69.05	906	904	895	793
euler	19.81	-25.62	-69.38	900	898	890	787
euler	20.72	-25.38	-69.70	898	893	885	781
euler	21.14	-25.02	-69.73	897	893	883	777
euler	21.20	-24.79	-69.42	895	891	881	774
euler	21.01	-24.77	-69.09	890	885	876	772
euler	20.86	-24.97	-68.87	888	884	874	771
euler	20.69	-25.09	-68.58	891	887	875	771
euler	20.33	-25.24	-68.13	894	888	876	772
euler	19.50	-25.49	-67.49	896	888	877	775
euler	18.40	-25.88	-66.83	898	890	878	779
euler	17.18	-26.29	-66.26	901	893	881	782
euler	16.12	-26.67	-65.98	905	901	887	786
euler	15.18	-26.94	-65.87	910	903	891	790
euler	13.81	-27.20	-65.76	912	905	892	794
euler	12.41	-27.54	-65.73	915	911	897	798
euler	11.42	-27.93	-65.91	918	917	903	802
euler	10.80	-28.10	-66.50	922	918	906	806
euler	10.47	-28.03	-67.39	926	917	906	811
euler	10.18	-27.85	-68.42	928	915	904	815
euler	9.76	-27.52	-69.54	930	913	903	818
euler	9.37	-27.05	-70.65	930	913	902	820
euler	9.53	-26.27	-71.64	931	911	900	822
euler	10.51	-24.91	-72.85	927	889	885	824
euler	11.16	-23.67	-73.81	847	871	868	827
euler	11.50	-22.84	-74.22	843	898	881	828
euler	11.97	-22.09	-74.26	843	902	888	828
euler	13.26	-21.08	-74.14	841	894	885	826
euler	15.50	-20.01	-73.48	871	869	867	820
euler	17.39	-19.66	-72.41	893	912	890	808
euler	18.57	-20.08	-71.19	896	912	897	797
euler	19.19	-21.09	-69.82	895	901	892	787
euler	19.55	-22.52	-68.31	891	886	880	777
euler	19.65	-24.20	-66.54	884	875	870	766
euler	19.54	-26.06	-64.68	878	868	862	752
euler	19.18	-28.07	-62.74	871	862	855	738
euler	18.48	-29.94	-61.01	866	856	848	728
euler	17.90	-31.40	-60.01	858	849	842	715
euler	17.41	-32.28	-59.59	854	841	835	705
euler	16.76	-32.72	-59.26	845	835	829	697
euler	16.02	-32.88	-59.00	841	832	824	692
euler	15.37	-32.89	-58.90	840	833	823	692
euler	15.28	-33.03	-59.41	846	837	825	698
euler	15.27	-32.89	-60.21	853	841	829	708
euler	15.30	-32.55	-61.38	859	849	835	723
euler	15.43	-31.92	-62.57	866	861	845	740
euler	15.83	-30.81	-63.87	882	869	854	756
euler	16.60	-29.09	-65.66	891	876	862	770
euler	17.36	-26.94	-67.66	902	891	874	782
euler	17.91	-24.66	-69.73	912	906	888	793
euler	18.65	-22.48	-71.74	919	916	899	801
euler	19.39	-20.64	-73.19	924	918	905	806
euler	19.92	-19.20	-73.59	926	918	905	810
euler	20.18	-18.01	-73.50	928	916	905	813
euler	20.30	-17.12	-73.39	928	914	903	815
euler	20.39	-16.66	-73.50	928	913	903	816
euler	20.34	-16.70	-73.56	927	913	902	817
euler	20.44	-16.94	-73.62	926	913	902	816
euler	20.61	-17.22	-73.42	923	913	901	814
euler	21.02	-17.49	-72.90	917	915	903	808
euler	21.73	-17.88	-72.07	908	914	902	799
euler	22.74	-18.39	-71.05	898	899	893	787
euler	23.64	-18.94	-69.81	891	888	882	775
euler	24.20	-19.40	-68.45	881	876	871	759
euler	24.42	-19.86	-67.11	873	866	860	747
euler	24.42	-20.37	-65.64	864	858	852	733
euler	24.25	-20.87	-63.95	854	848	842	717
euler	23.95	-21.33	-62.15	843	836	832	700
euler	23.63	-21.65	-60.32	835	829	823	686
euler	23.38	-21.81	-58.60	829	823	817	673
