Initializing I2C devices...
Testing device connections...
MPU6050 connection successful

Send any character to begin DMP programming and demo: 
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
euler	13.62	-26.11	-55.36	848	836	819	690
euler	12.95	-25.83	-55.71	857	846	830	711
euler	12.57	-25.59	-56.31	866	858	842	729
euler	12.31	-25.40	-57.12	875	867	851	745
euler	12.09	-25.34	-58.02	880	876	860	758
euler	12.02	-25.29	-58.93	889	884	869	769
euler	12.26	-25.20	-59.93	895	893	878	778
euler	12.81	-25.05	-61.06	902	901	885	785
euler	13.74	-24.83	-62.46	907	903	890	790
euler	15.03	-24.32	-64.31	910	905	892	794
euler	16.44	-23.64	-66.10	913	909	896	797
euler	17.79	-22.89	-67.48	914	915	901	799
euler	19.06	-22.18	-68.37	915	916	903	800
euler	20.42	-21.50	-69.06	915	917	904	801
euler	22.04	-20.82	-69.59	913	915	904	799
euler	24.11	-20.09	-69.81	907	905	897	793
euler	26.11	-19.45	-69.73	902	902	893	787
euler	27.36	-19.28	-69.80	898	897	888	781
euler	28.42	-19.54	-70.00	889	889	881	773
euler	29.45	-20.07	-70.42	880	874	869	764
euler	30.55	-20.75	-70.99	877	870	862	754
euler	31.55	-21.40	-71.56	872	868	858	746
euler	32.22	-22.04	-71.88	869	863	854	737
euler	32.44	-22.63	-71.86	862	858	850	730
euler	32.24	-23.04	-71.43	856	852	844	722
euler	31.80	-23.38	-70.78	852	847	839	717
euler	31.20	-23.53	-69.97	856	848	838	715
euler	30.24	-23.38	-68.96	861	851	839	719
euler	28.74	-22.90	-67.55	865	856	844	725
euler	26.83	-22.22	-65.86	868	860	848	734
euler	24.84	-21.63	-64.33	873	862	851	741
euler	22.84	-21.18	-63.19	876	867	855	751
euler	20.91	-20.99	-62.51	882	873	860	760
euler	19.06	-20.90	-62.24	889	880	866	768
euler	17.20	-20.92	-62.41	893	892	876	775
euler	15.88	-21.30	-62.95	899	895	881	783
euler	14.96	-21.83	-63.81	904	902	887	787
euler	14.52	-22.26	-64.95	908	904	891	792
euler	14.51	-22.47	-66.45	910	905	893	794
euler	14.83	-22.39	-68.21	911	908	895	796
euler	15.39	-22.10	-69.96	911	911	898	797
euler	16.18	-21.51	-71.72	912	913	900	798
euler	17.10	-20.65	-73.52	913	915	903	799
euler	18.21	-19.64	-75.07	913	916	904	799
euler	19.51	-18.54	-76.03	912	915	903	799
euler	20.82	-17.59	-76.39	911	911	901	798
euler	22.05	-16.84	-76.25	908	908	898	795
euler	23.24	-16.17	-75.61	903	903	893	789
euler	24.45	-15.58	-74.60	895	892	884	779
euler	25.85	-15.29	-73.32	888	880	874	767
euler	27.01	-15.70	-71.96	881	871	865	757
euler	27.63	-16.65	-70.37	873	865	858	745
euler	27.79	-17.98	-68.43	865	858	850	732
euler	27.66	-19.64	-66.28	857	847	841	717
euler	27.31	-21.23	-64.31	846	837	831	701
euler	26.84	-22.43	-62.65	841	831	824	689
euler	26.31	-23.36	-61.28	835	828	819	676
euler	23.96	-24.60	-63.03	839	831	815	690
euler	24.27	-23.32	-64.96	856	846	829	716
euler	24.87	-21.60	-67.17	868	862	844	741
euler	25.59	-19.49	-69.31	885	873	856	758
euler	26.25	-17.21	-71.04	892	886	869	771
euler	26.64	-15.28	-72.29	897	892	877	780
euler	26.96	-13.81	-72.96	903	901	885	786
euler	27.30	-12.64	-73.24	906	903	890	789
euler	27.74	-11.80	-73.42	907	905	892	792
euler	28.19	-11.30	-73.57	908	905	893	792
euler	28.62	-11.09	-73.58	907	904	892	792
euler	29.01	-11.11	-73.45	904	902	891	788
euler	29.34	-11.26	-73.13	900	899	888	784
euler	29.60	-11.48	-72.57	893	889	881	776
euler	29.76	-11.72	-71.78	884	880	873	767
euler	29.83	-11.94	-70.71	878	872	865	757
euler	29.80	-12.18	-69.37	871	867	859	748
euler	29.67	-12.43	-67.84	863	859	852	734
euler	29.49	-12.69	-66.16	855	851	844	721
euler	29.29	-12.91	-64.44	848	843	836	708
euler	29.04	-13.07	-62.69	843	837	830	696
euler	28.71	-13.20	-60.94	838	834	825	685
euler	28.33	-13.37	-59.29	832	828	820	675
