Initializing I2C devices...
Testing device connections...
MPU6050 connection successful

Send any character to begin DMP programming and demo: 
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
euler	12.59	-26.01	-55.70	833	824	811	672
euler	12.50	-26.05	-55.70	838	830	817	680
euler	12.44	-25.99	-55.73	846	836	822	690
euler	12.38	-25.87	-55.83	852	840	827	697
euler	12.19	-25.80	-55.92	854	843	831	705
euler	11.89	-25.78	-56.07	860	847	834	712
euler	11.53	-25.67	-56.30	864	852	838	722
euler	11.18	-25.52	-56.48	869	858	845	731
euler	10.80	-25.32	-56.67	875	864	850	741
euler	10.41	-25.08	-56.96	881	870	856	751
euler	9.89	-24.69	-57.39	883	874	861	760
euler	9.59	-24.45	-57.83	888	874	863	767
euler	9.33	-24.29	-58.19	891	888	872	773
euler	9.15	-24.12	-58.50	897	892	878	778
euler	9.26	-23.99	-58.78	900	894	881	782
euler	9.57	-23.84	-59.02	903	900	886	785
euler	10.11	-23.47	-59.31	905	902	889	787
euler	10.82	-22.92	-59.62	906	903	890	789
euler	11.59	-22.41	-59.77	906	904	891	789
euler	12.52	-21.91	-59.82	904	902	891	788
euler	13.70	-21.26	-59.76	901	900	889	784
euler	15.05	-20.60	-59.75	896	890	882	777
euler	16.31	-20.04	-59.91	890	883	875	770
euler	17.58	-19.64	-60.24	886	875	868	763
euler	18.85	-19.48	-60.79	879	869	861	754
euler	20.18	-19.45	-61.49	878	865	857	746
euler	21.00	-19.14	-62.08	874	864	854	742
euler	21.49	-18.77	-62.37	873	863	853	740
euler	21.82	-18.39	-62.70	875	864	853	743
euler	21.89	-17.87	-62.94	880	868	856	749
euler	21.57	-17.03	-62.98	887	873	860	758
euler	20.76	-15.98	-62.94	890	879	865	765
euler	19.68	-14.88	-62.88	892	887	872	774
euler	18.34	-14.07	-62.77	896	892	879	779
euler	17.15	-13.55	-62.65	901	897	884	784
euler	16.85	-13.33	-62.69	904	902	889	787
euler	16.89	-13.24	-62.64	905	903	890	789
euler	17.15	-12.99	-62.54	905	903	892	789
euler	17.46	-12.77	-62.40	905	903	891	788
euler	17.71	-12.75	-62.05	903	901	891	787
euler	18.14	-12.91	-61.66	900	900	889	784
euler	18.83	-13.21	-61.29	897	891	883	778
euler	19.48	-13.60	-60.95	892	889	879	774
euler	20.06	-14.13	-60.61	886	881	873	766
euler	20.64	-14.85	-60.27	883	875	867	759
euler	21.04	-15.60	-60.06	878	867	860	750
euler	21.30	-16.42	-60.01	873	864	855	743
euler	21.37	-17.22	-59.97	870	861	852	737
euler	21.29	-17.94	-59.75	867	858	848	733
euler	21.02	-18.52	-59.45	865	856	846	730
euler	20.66	-19.00	-59.14	867	858	847	731
euler	20.19	-19.42	-58.84	870	861	849	735
euler	19.49	-19.77	-58.52	874	864	852	741
euler	18.62	-20.12	-58.18	877	869	856	748
euler	17.69	-20.48	-57.96	881	871	858	755
euler	16.81	-20.77	-57.87	884	875	862	761
euler	15.73	-20.87	-57.75	888	877	865	765
euler	14.54	-20.76	-57.65	888	878	867	768
euler	13.54	-20.53	-57.73	891	882	869	771
euler	12.59	-20.18	-57.99	894	886	873	774
euler	11.76	-19.84	-58.38	897	889	876	777
euler	10.79	-19.58	-58.73	899	890	878	779
euler	9.85	-19.51	-59.25	900	891	879	780
euler	9.01	-19.65	-60.01	899	892	880	781
euler	8.42	-19.67	-60.99	900	891	880	781
euler	8.14	-19.42	-62.46	900	890	880	780
euler	8.15	-19.05	-64.11	899	890	879	779
euler	8.37	-18.35	-65.44	898	891	880	779
euler	8.65	-17.33	-66.48	899	891	879	777
euler	8.93	-16.39	-67.14	896	887	877	775
euler	9.48	-15.73	-67.40	893	886	875	774
euler	10.48	-15.05	-67.36	894	888	877	773
euler	11.64	-14.37	-66.98	894	888	877	773
euler	12.78	-13.60	-66.46	895	887	876	771
euler	13.69	-12.86	-65.86	892	884	874	771
euler	14.47	-12.16	-65.07	887	878	870	767
euler	15.37	-11.44	-64.06	887	874	865	761
euler	16.19	-10.94	-62.67	882	867	859	753
euler	16.55	-10.55	-60.82	876	865	855	745
euler	16.62	-10.24	-58.90	870	857	849	735
euler	16.81	-10.24	-57.35	859	846	840	721
euler	17.11	-10.52	-56.09	850	837	831	703
euler	17.36	-10.89	-54.74	846	831	824	688
euler	17.38	-11.22	-53.29	839	826	819	674
