Initializing I2C devices...
Testing device connections...
MPU6050 connection successful

Send any character to begin DMP programming and demo: 
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
euler	20.78	-19.95	-58.93	833	826	814	674
euler	20.75	-19.74	-58.76	836	829	818	679
euler	20.78	-19.65	-58.71	841	833	821	684
euler	20.83	-19.65	-58.73	845	836	823	688
euler	20.85	-19.82	-58.82	846	837	825	695
euler	20.81	-20.06	-58.97	848	840	828	700
euler	20.77	-20.33	-59.19	851	844	831	706
euler	20.75	-20.55	-59.35	855	847	835	712
euler	20.72	-20.93	-59.47	858	851	838	716
euler	20.71	-21.56	-59.61	860	853	841	720
euler	20.58	-22.17	-59.68	863	855	843	725
euler	20.35	-22.82	-59.64	863	856	845	728
euler	19.93	-23.32	-59.37	867	859	847	731
euler	19.46	-23.81	-59.01	867	860	849	734
euler	19.07	-24.31	-58.85	869	862	850	736
euler	18.66	-24.81	-58.72	871	863	851	738
euler	18.12	-25.35	-58.51	871	863	851	740
euler	17.39	-25.91	-58.21	873	864	853	742
euler	16.54	-26.40	-57.90	873	866	854	745
euler	15.67	-26.72	-57.66	874	865	854	746
euler	14.89	-26.98	-57.58	876	867	855	749
euler	13.99	-27.13	-57.51	880	870	858	753
euler	12.97	-27.53	-57.77	881	874	861	759
euler	12.14	-27.97	-58.22	884	877	864	763
euler	11.56	-28.20	-58.52	888	879	867	768
euler	11.05	-28.15	-58.65	891	884	871	770
euler	10.58	-27.82	-58.70	892	888	875	773
euler	10.30	-27.39	-59.01	894	889	877	775
euler	10.10	-27.01	-59.36	895	889	877	777
euler	9.91	-26.50	-59.68	895	890	878	778
euler	9.89	-25.76	-59.89	897	891	879	779
euler	9.99	-24.92	-60.11	896	892	880	779
euler	10.25	-24.15	-60.37	898	893	881	780
euler	10.68	-23.50	-60.61	898	895	883	781
euler	11.44	-22.83	-60.98	898	892	881	782
euler	12.44	-22.17	-61.41	898	892	881	781
euler	13.68	-21.63	-61.83	898	893	881	781
euler	14.81	-21.01	-61.97	898	892	881	779
euler	15.60	-20.36	-61.68	891	887	877	776
euler	16.64	-19.86	-61.14	882	879	871	768
euler	18.50	-19.77	-60.59	885	874	865	759
euler	19.77	-19.98	-60.43	883	873	863	752
euler	20.37	-20.52	-60.07	877	869	860	748
euler	20.70	-21.16	-59.75	868	860	852	741
euler	21.18	-21.83	-59.72	861	855	847	732
euler	22.11	-22.74	-59.82	864	850	842	719
euler	22.64	-23.33	-59.96	856	848	838	712
euler	22.67	-23.61	-59.94	849	841	833	706
euler	22.53	-23.76	-59.87	848	844	833	704
euler	22.03	-23.60	-59.38	849	841	831	703
euler	21.53	-23.39	-59.04	851	842	831	704
euler	20.90	-23.02	-58.73	854	845	833	706
euler	19.99	-22.40	-58.41	853	845	833	710
euler	19.01	-21.74	-58.35	857	845	835	715
euler	18.05	-21.13	-58.67	861	850	837	721
euler	16.99	-20.59	-59.34	867	855	842	731
euler	15.85	-20.12	-60.14	874	859	846	739
euler	14.69	-19.81	-60.97	876	866	853	747
euler	13.65	-20.06	-62.18	879	875	860	755
euler	12.95	-20.81	-63.98	883	879	865	762
euler	12.34	-21.17	-65.29	887	877	865	767
euler	11.98	-21.34	-66.24	885	878	866	767
euler	12.00	-21.01	-66.90	888	880	868	768
euler	12.23	-20.29	-67.22	889	879	868	767
euler	12.42	-19.60	-67.08	888	878	867	767
euler	12.65	-18.91	-66.45	886	878	867	765
euler	13.24	-18.03	-65.56	883	877	866	764
euler	14.48	-16.83	-64.71	882	871	862	758
euler	15.84	-15.67	-63.84	881	867	857	752
euler	16.73	-14.81	-62.84	876	864	855	746
euler	17.24	-14.60	-61.68	868	858	849	738
euler	17.81	-14.85	-60.38	859	853	844	725
euler	18.55	-15.36	-59.01	853	847	838	713
euler	19.49	-16.21	-57.72	850	837	830	700
euler	20.48	-17.42	-56.74	841	828	821	687
euler	21.19	-18.63	-55.80	833	822	815	672
