Initializing I2C devices...
Testing device connections...
MPU6050 connection successful

Send any character to begin DMP programming and demo: 
Initializing DMP...
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
euler	18.67	-32.05	-61.95	843	835	819	687
euler	18.19	-32.58	-61.49	851	845	829	703
euler	17.66	-33.18	-61.03	859	851	837	716
euler	17.01	-33.81	-60.49	865	857	844	726
euler	16.23	-34.49	-59.91	869	861	848	735
euler	15.25	-35.30	-59.30	873	863	851	741
euler	14.02	-36.25	-58.67	877	868	855	747
euler	12.47	-37.19	-57.87	879	869	857	751
euler	10.99	-37.76	-57.18	880	870	858	755
euler	9.56	-38.06	-56.67	881	872	860	758
euler	8.20	-37.89	-56.34	883	872	860	761
euler	6.91	-37.40	-56.16	884	875	863	763
euler	5.71	-36.90	-56.00	885	877	865	767
euler	4.77	-36.53	-55.85	888	879	867	769
euler	4.03	-36.28	-55.75	890	885	871	771
euler	3.43	-36.07	-55.62	892	890	876	772
euler	3.06	-35.94	-55.62	892	890	878	774
euler	3.05	-35.84	-56.01	891	891	879	774
euler	3.48	-35.61	-56.71	894	891	879	776
euler	4.16	-35.27	-57.67	895	891	880	777
euler	4.87	-34.79	-58.60	894	890	878	777
euler	5.76	-34.21	-59.52	895	890	879	778
euler	6.86	-33.54	-60.32	898	891	880	780
euler	8.12	-32.69	-60.91	900	892	881	781
euler	9.35	-31.81	-61.35	901	894	882	783
euler	10.58	-31.01	-61.62	902	895	883	783
euler	11.98	-30.19	-61.88	898	893	882	782
euler	13.68	-29.30	-62.08	892	886	877	774
euler	15.57	-28.70	-62.26	892	880	871	769
euler	16.80	-28.55	-62.39	889	880	870	766
euler	17.46	-28.70	-62.17	885	878	868	763
euler	18.10	-29.24	-62.04	873	871	862	756
euler	19.23	-30.15	-62.22	868	862	855	744
euler	20.80	-31.27	-62.72	868	857	849	731
euler	21.94	-32.10	-63.15	860	854	845	720
euler	22.58	-32.81	-63.25	851	846	839	711
euler	22.96	-33.50	-63.23	846	840	832	701
euler	23.15	-34.09	-63.18	842	836	827	693
euler	23.17	-34.61	-63.20	841	831	823	688
euler	22.84	-34.79	-63.02	842	831	822	684
euler	21.85	-34.46	-62.40	838	831	821	683
euler	20.57	-33.91	-61.64	839	829	820	685
euler	19.39	-33.11	-61.17	840	835	823	691
euler	18.35	-32.11	-60.90	852	842	829	700
euler	17.21	-30.97	-60.63	853	846	833	711
euler	16.08	-30.07	-60.33	859	853	839	723
euler	15.11	-29.55	-60.30	868	858	844	734
euler	14.31	-29.10	-60.69	873	864	850	743
euler	13.36	-28.48	-61.25	880	869	855	752
euler	12.11	-28.03	-61.96	880	876	862	760
euler	11.07	-27.91	-62.55	886	882	868	768
euler	10.41	-27.90	-63.14	892	889	874	775
euler	9.99	-27.85	-63.60	897	892	878	780
euler	9.84	-27.70	-64.05	901	896	883	784
euler	9.94	-27.41	-64.45	904	901	888	787
euler	10.47	-26.91	-65.02	905	902	889	789
euler	11.19	-26.33	-65.68	907	903	890	790
euler	11.94	-25.70	-66.11	907	903	891	790
euler	12.76	-24.94	-66.32	906	902	891	790
euler	13.88	-24.13	-66.49	901	900	889	785
euler	15.31	-23.16	-66.50	895	890	882	778
euler	16.83	-22.23	-66.25	888	884	876	769
euler	18.24	-21.59	-65.65	880	873	866	758
euler	19.51	-21.30	-64.83	870	860	855	741
euler	20.57	-21.56	-64.38	859	848	843	720
euler	21.59	-22.34	-64.32	850	837	832	699
euler	22.24	-22.95	-64.16	840	827	822	684
euler	22.45	-23.08	-63.67	830	821	815	671
